    # Step         Domain_Size
   2740000      1.24878044E+01     -2.49999434E-01      5.16125202E-01      4.74146118E+01      1.17310019E+01
   2750000      1.25644169E+01     -2.49999508E-01      5.16668499E-01      5.08837738E+01      9.80675507E+00
   2760000      1.24121208E+01     -2.49999493E-01      5.16364455E-01      4.89141197E+01      1.19087820E+01
   2770000      1.26030769E+01     -2.49999389E-01      5.16390741E-01      4.55635490E+01      1.09975128E+01
   2780000      1.24878044E+01     -2.49999419E-01      5.16717672E-01      4.71500282E+01      9.53286743E+00
   2790000      1.24498482E+01     -2.49999464E-01      5.16162276E-01      4.80202904E+01      1.13122768E+01
   2800000      1.25259943E+01     -2.49999404E-01      5.16172647E-01      4.89820595E+01      1.00788546E+01
   2810000      1.24121208E+01     -2.49999434E-01      5.16791940E-01      4.52983360E+01      7.68395424E+00
   2820000      1.24878044E+01     -2.49999449E-01      5.16113460E-01      5.17111702E+01      8.59101772E+00
   2830000      1.24498482E+01     -2.49999523E-01      5.16523421E-01      4.59247894E+01      9.89122295E+00
   2840000      1.25259943E+01     -2.49999508E-01      5.15923262E-01      4.75707359E+01      1.10750303E+01
   2850000      1.25644169E+01     -2.49999478E-01      5.16464949E-01      4.88640862E+01      1.25323763E+01
   2860000      1.24878044E+01     -2.49999508E-01      5.16259432E-01      4.79200172E+01      1.01547146E+01
   2870000      1.24878044E+01     -2.49999434E-01      5.17048061E-01      5.09298820E+01      9.79425812E+00
   2880000      1.26030769E+01     -2.49999538E-01      5.16891837E-01      4.89262924E+01      1.25566616E+01
   2890000      1.26419754E+01     -2.49999508E-01      5.16571343E-01      4.21847153E+01      9.46606350E+00
   2900000      1.25644169E+01     -2.49999508E-01      5.16469479E-01      5.34042435E+01      9.60738850E+00
   2910000      1.25259943E+01     -2.49999478E-01      5.16576767E-01      4.25639114E+01      8.14975262E+00
   2920000      1.25259943E+01     -2.49999538E-01      5.16410410E-01      4.83542595E+01      1.12027559E+01
   2930000      1.26030769E+01     -2.49999523E-01      5.16702175E-01      5.11249352E+01      9.79676628E+00
   2940000      1.24878044E+01     -2.49999523E-01      5.16252220E-01      5.34335899E+01      1.14792852E+01
   2950000      1.24878044E+01     -2.49999493E-01      5.16151786E-01      4.85015335E+01      9.37382889E+00
   2960000      1.25259943E+01     -2.49999464E-01      5.16824603E-01      4.56563301E+01      8.97542667E+00
   2970000      1.23373489E+01     -2.49999478E-01      5.16109407E-01      4.77105103E+01      9.38292885E+00
   2980000      1.24498482E+01     -2.49999404E-01      5.16196787E-01      4.90645027E+01      1.07149992E+01
   2990000      1.25259943E+01     -2.49999493E-01      5.16107738E-01      4.53576622E+01      1.16020613E+01
   3000000      1.23746223E+01     -2.49999508E-01      5.15687585E-01      4.81793289E+01      1.20093117E+01
   3010000      1.24498482E+01     -2.49999493E-01      5.16714215E-01      5.01459808E+01      1.20514488E+01
   3020000      1.25259943E+01     -2.49999478E-01      5.16315520E-01      4.83074913E+01      1.17143860E+01
   3030000      1.24878044E+01     -2.49999508E-01      5.15826046E-01      4.55313339E+01      8.92633915E+00
   3040000      1.25644169E+01     -2.49999404E-01      5.16743660E-01      4.60460281E+01      1.07101755E+01
   3050000      1.26419754E+01     -2.49999478E-01      5.16796112E-01      4.82568321E+01      1.20421247E+01
   3060000      1.25259943E+01     -2.49999538E-01      5.16244352E-01      4.79452095E+01      9.92822933E+00
   3070000      1.24878044E+01     -2.49999434E-01      5.17046928E-01      4.26491890E+01      1.04218292E+01
   3080000      1.24878044E+01     -2.49999478E-01      5.16614914E-01      4.96502266E+01      1.24329557E+01
   3090000      1.25644169E+01     -2.49999464E-01      5.16560256E-01      4.05692329E+01      1.13726349E+01
   3100000      1.26030769E+01     -2.49999493E-01      5.16482830E-01      4.58353539E+01      9.88294983E+00
   3110000      1.25644169E+01     -2.49999523E-01      5.16009867E-01      3.71431122E+01      9.37327290E+00
   3120000      1.25644169E+01     -2.49999553E-01      5.16223788E-01      4.26687698E+01      1.18868074E+01
